team_id,team,number,position,name,birth_date,age,caps,goals,club,source,data_version
switzerland,Switzerland,22,MF,Fabian Rieder,,24,28,1,FC Augsburg,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,23,FW,Zeki Amdouni,,25,29,11,Burnley,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,24,DF,Aurèle Amenda,,22,7,0,Eintracht Frankfurt,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,25,DF,Luca Jaquez,,23,3,0,VfB Stuttgart,wikipedia_2026_squads,wc26-20260702T012119z
switzerland,Switzerland,26,FW,Cedric Itten,,29,15,5,Fortuna Düsseldorf,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,1,GK,Mouhib Chamakh,,24,3,0,Club Africain,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,2,DF,Ali Abdi,,32,46,7,Nice,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,3,DF,Montassar Talbi,,28,64,4,Lorient,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,4,DF,Omar Rekik,,24,6,0,Maribor,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,5,DF,Adem Arous,,21,2,0,Kasımpaşa,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,6,DF,Dylan Bronn,,30,52,2,Servette,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,7,FW,Elias Achouri,,27,30,4,Copenhagen,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,8,FW,Elias Saad,,26,15,4,Hannover 96,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,9,FW,Hazem Mastouri,,28,19,4,Dynamo Makhachkala,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,10,MF,Hannibal Mejbri,,23,45,1,Burnley,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,11,MF,Ismaël Gharbi,,22,17,2,FC Augsburg,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,12,DF,Mortadha Ben Ouanes,,31,18,0,Kasımpaşa,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,13,MF,Rani Khedira,,32,3,0,Union Berlin,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,14,MF,Khalil Ayari,,21,4,0,Paris Saint-Germain,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,15,MF,Hadj Mahmoud,,26,9,0,Lugano,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,16,GK,Aymen Dahmen,,29,37,0,CS Sfaxien,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,17,MF,Ellyes Skhiri (captain),,31,83,4,Eintracht Frankfurt,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,18,FW,Rayan Elloumi,,18,4,0,Vancouver Whitecaps FC,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,19,FW,Firas Chaouat,,30,30,6,Club Africain,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,20,DF,Yan Valery,,27,22,0,Young Boys,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,21,DF,Mohamed Amine Ben Hamida,,30,13,0,Espérance de Tunis,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,22,GK,Sabri Ben Hessen,,29,2,0,Étoile du Sahel,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,23,DF,Moutaz Neffati,,21,5,0,IFK Norrköping,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,24,DF,Raed Chikhaoui,,22,0,0,US Monastir,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,25,MF,Anis Ben Slimane,,25,41,4,Norwich City,wikipedia_2026_squads,wc26-20260702T012119z
tunisia,Tunisia,26,MF,Sebastian Tounekti,,23,12,1,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,1,GK,Mert Günok,,37,37,0,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,2,DF,Zeki Çelik,,29,61,3,Roma,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,3,DF,Merih Demiral,,28,62,6,Al-Ahli,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,4,DF,Çağlar Söyüncü,,30,60,2,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,5,MF,Salih Özcan,,28,30,1,Borussia Dortmund,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,6,MF,Orkun Kökçü,,25,50,4,Beşiktaş,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,7,FW,Kerem Aktürkoğlu,,27,52,15,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,8,FW,Arda Güler,,21,29,6,Real Madrid,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,9,FW,Deniz Gül,,21,8,2,Porto,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,10,MF,Hakan Çalhanoğlu (captain),,32,105,22,Inter Milan,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,11,FW,Kenan Yıldız,,21,28,5,Juventus,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,12,GK,Altay Bayındır,,28,12,0,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,13,DF,Eren Elmalı,,25,23,0,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,14,DF,Abdülkerim Bardakcı,,31,27,2,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,15,DF,Ozan Kabak,,26,30,2,TSG Hoffenheim,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,16,MF,İsmail Yüksek,,27,32,1,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,17,FW,İrfan Can Kahveci,,30,47,6,Kasımpaşa,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,18,DF,Mert Müldür,,27,45,3,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,19,FW,Yunus Akgün,,25,19,4,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,20,DF,Ferdi Kadıoğlu,,26,30,2,Brighton & Hove Albion,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,21,FW,Barış Alper Yılmaz,,26,35,4,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,22,MF,Kaan Ayhan,,31,73,5,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,23,GK,Uğurcan Çakır,,30,39,0,Galatasaray,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,24,FW,Oğuz Aydın,,25,11,0,Fenerbahçe,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,25,DF,Samet Akaydin,,32,19,1,Çaykur Rizespor,wikipedia_2026_squads,wc26-20260702T012119z
turkey,Turkey,26,FW,Can Uzun,,20,6,1,Eintracht Frankfurt,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,1,GK,Matt Turner,,31,54,0,New England Revolution,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,2,DF,Sergiño Dest,,25,39,3,PSV Eindhoven,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,3,DF,Chris Richards,,26,36,3,Crystal Palace,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,4,MF,Tyler Adams,,27,54,2,Bournemouth,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,5,DF,Antonee Robinson,,28,54,5,Fulham,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,6,DF,Auston Trusty,,27,8,0,Celtic,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,7,MF,Giovanni Reyna,,23,38,9,Borussia Mönchengladbach,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,8,MF,Weston McKennie,,27,66,12,Juventus,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,9,FW,Ricardo Pepi,,23,37,13,PSV Eindhoven,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,10,FW,Christian Pulisic,,27,86,33,Milan,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,11,FW,Brenden Aaronson,,25,58,9,Leeds United,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,12,DF,Miles Robinson,,29,40,3,FC Cincinnati,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,13,DF,Tim Ream (captain),,38,82,1,Charlotte FC,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,14,MF,Sebastian Berhalter,,25,13,1,Vancouver Whitecaps FC,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,15,MF,Cristian Roldan,,31,47,0,Seattle Sounders FC,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,16,DF,Alex Freeman,,21,17,2,Villarreal,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,17,MF,Malik Tillman,,24,30,3,Bayer Leverkusen,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,18,DF,Max Arfsten,,25,20,1,Columbus Crew,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,19,FW,Haji Wright,,28,20,7,Coventry City,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,20,FW,Folarin Balogun,,24,27,9,Monaco,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,21,FW,Timothy Weah,,26,51,7,Marseille,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,22,DF,Mark McKenzie,,27,29,0,Toulouse,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,23,DF,Joe Scally,,23,26,0,Borussia Mönchengladbach,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,24,GK,Matt Freese,,27,15,0,New York City FC,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,25,GK,Chris Brady,,22,1,0,Chicago Fire FC,wikipedia_2026_squads,wc26-20260702T012119z
usa,USA,26,FW,Alejandro Zendejas,,28,14,2,América,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,1,GK,Sergio Rochet,,33,35,0,Internacional,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,2,DF,José María Giménez (captain),,31,99,8,Atlético Madrid,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,3,DF,Sebastián Cáceres,,26,24,0,América,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,4,DF,Ronald Araújo,,27,27,1,Barcelona,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,5,MF,Manuel Ugarte,,25,36,1,Manchester United,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,6,MF,Rodrigo Bentancur,,28,74,3,Tottenham Hotspur,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,7,MF,Nicolás de la Cruz,,29,34,5,Flamengo,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,8,MF,Federico Valverde,,27,73,9,Real Madrid,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,9,FW,Darwin Núñez,,26,38,13,Al-Hilal,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,10,MF,Giorgian de Arrascaeta,,32,60,13,Flamengo,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,11,FW,Facundo Pellistri,,24,39,2,Panathinaikos,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,12,GK,Santiago Mele,,28,8,0,Monterrey,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,13,DF,Guillermo Varela,,33,28,0,Flamengo,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,14,MF,Agustín Canobbio,,27,15,1,Fluminense,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,15,MF,Emiliano Martínez,,26,10,0,Palmeiras,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,16,DF,Mathías Olivera,,28,35,2,Napoli,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,17,DF,Matías Viña,,28,43,1,River Plate,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,18,FW,Brian Rodríguez,,26,32,4,América,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,19,FW,Rodrigo Aguirre,,31,10,3,Tigres UANL,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,20,MF,Maximiliano Araújo,,26,28,3,Sporting CP,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,21,FW,Federico Viñas,,27,11,2,Oviedo,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,22,MF,Joaquín Piquerez,,27,19,0,Palmeiras,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,23,GK,Fernando Muslera,,39,134,0,Estudiantes,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,24,DF,Santiago Bueno,,27,8,0,Wolverhampton Wanderers,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,25,MF,Juan Manuel Sanabria,,26,5,1,Real Salt Lake,wikipedia_2026_squads,wc26-20260702T012119z
uruguay,Uruguay,26,MF,Rodrigo Zalazar,,26,8,2,Braga,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,1,GK,Utkir Yusupov,,35,40,0,Navbahor Namangan,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,2,DF,Abdukodir Khusanov,,22,27,0,Manchester City,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,3,DF,Khojiakbar Alijonov,,29,40,2,Pakhtakor,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,4,DF,Farrukh Sayfiev,,35,46,1,Neftchi Fergana,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,5,DF,Rustam Ashurmatov,,29,49,1,Esteghlal,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,6,MF,Akmal Mozgovoy,,27,25,1,Pakhtakor,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,7,MF,Otabek Shukurov,,29,84,9,Baniyas,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,8,MF,Jamshid Iskanderov,,32,38,4,Neftchi Fergana,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,9,MF,Odiljon Hamrobekov,,30,72,1,Tractor,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,10,MF,Ruslanbek Jiyanov,,25,5,0,Navbahor Namangan,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,11,MF,Oston Urunov,,25,42,10,Persepolis,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,12,GK,Abduvohid Nematov,,25,8,0,Nasaf,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,13,DF,Sherzod Nasrullaev,,27,31,2,Nasaf,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,14,FW,Eldor Shomurodov (captain),,30,92,44,İstanbul Başakşehir,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,15,DF,Umar Eshmurodov,,33,29,0,Nasaf,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,16,GK,Botirali Ergashev,,30,2,0,Neftchi Fergana,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,17,MF,Dostonbek Khamdamov,,29,34,5,Pakhtakor,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,18,DF,Abdulla Abdullaev,,28,17,0,Dibba,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,19,MF,Azizjon Ganiev,,28,19,0,Al Bataeh,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,20,FW,Azizbek Amonov,,28,12,2,Dinamo Samarqand,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,21,FW,Igor Sergeev,,33,83,25,Persepolis,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,22,MF,Abbosbek Fayzullaev,,22,32,9,İstanbul Başakşehir,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,23,MF,Sherzod Esanov,,23,1,0,Bukhara,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,24,DF,Bekhruz Karimov,,18,2,0,Surkhon Termiz,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,25,DF,Avazbek Ulmasaliev,,26,0,0,AGMK,wikipedia_2026_squads,wc26-20260702T012119z
uzbekistan,Uzbekistan,26,DF,Jakhongir Urozov,,22,4,0,Dinamo Samarqand,wikipedia_2026_squads,wc26-20260702T012119z
